id,date,time,timestamp,dayOfWeek,holiday,dayId,value
232,2013-07-03,09:45:00,2013-07-03 09:45:00,3,0,3,57415.508669
233,2013-07-03,10:00:00,2013-07-03 10:00:00,3,0,3,56616.835431
234,2013-07-03,10:15:00,2013-07-03 10:15:00,3,0,3,56891.553596
235,2013-07-03,10:30:00,2013-07-03 10:30:00,3,0,3,57364.0163
236,2013-07-03,10:45:00,2013-07-03 10:45:00,3,0,3,56450.979425
237,2013-07-03,11:00:00,2013-07-03 11:00:00,3,0,3,56284.354282
238,2013-07-03,11:15:00,2013-07-03 11:15:00,3,0,3,56230.438975
239,2013-07-03,11:30:00,2013-07-03 11:30:00,3,0,3,56862.880848
240,2013-07-03,11:45:00,2013-07-03 11:45:00,3,0,3,57803.732367
241,2013-07-03,12:00:00,2013-07-03 12:00:00,3,0,3,58029.892878
242,2013-07-03,12:15:00,2013-07-03 12:15:00,3,0,3,58490.317527
243,2013-07-03,12:30:00,2013-07-03 12:30:00,3,0,3,59733.027461
244,2013-07-03,12:45:00,2013-07-03 12:45:00,3,0,3,59778.270654
245,2013-07-03,13:00:00,2013-07-03 13:00:00,3,0,3,60149.011367
246,2013-07-03,13:15:00,2013-07-03 13:15:00,3,0,3,60093.505092
247,2013-07-03,13:30:00,2013-07-03 13:30:00,3,0,3,59672.103233
248,2013-07-03,13:45:00,2013-07-03 13:45:00,3,0,3,58908.184208
249,2013-07-03,14:00:00,2013-07-03 14:00:00,3,0,3,58390.319236
250,2013-07-03,14:15:00,2013-07-03 14:15:00,3,0,3,58135.115662
251,2013-07-03,14:30:00,2013-07-03 14:30:00,3,0,3,57541.701232
252,2013-07-03,14:45:00,2013-07-03 14:45:00,3,0,3,56693.364176
253,2013-07-03,15:00:00,2013-07-03 15:00:00,3,0,3,56073.370933
254,2013-07-03,15:15:00,2013-07-03 15:15:00,3,0,3,56025.806752
255,2013-07-03,15:30:00,2013-07-03 15:30:00,3,0,3,55308.767031
256,2013-07-03,15:45:00,2013-07-03 15:45:00,3,0,3,54365.440184
257,2013-07-03,16:00:00,2013-07-03 16:00:00,3,0,3,53671.547627
258,2013-07-03,16:15:00,2013-07-03 16:15:00,3,0,3,53322.842097
259,2013-07-03,16:30:00,2013-07-03 16:30:00,3,0,3,52848.849424
260,2013-07-03,16:45:00,2013-07-03 16:45:00,3,0,3,52480.052207
261,2013-07-03,17:00:00,2013-07-03 17:00:00,3,0,3,51882.064057
262,2013-07-03,17:15:00,2013-07-03 17:15:00,3,0,3,51376.23222
263,2013-07-03,17:30:00,2013-07-03 17:30:00,3,0,3,50318.938406
264,2013-07-03,17:45:00,2013-07-03 17:45:00,3,0,3,49243.908192
265,2013-07-03,18:00:00,2013-07-03 18:00:00,3,0,3,48273.811205
266,2013-07-03,18:15:00,2013-07-03 18:15:00,3,0,3,47415.917084
267,2013-07-03,18:30:00,2013-07-03 18:30:00,3,0,3,46926.714368
268,2013-07-03,18:45:00,2013-07-03 18:45:00,3,0,3,47157.109273
269,2013-07-03,19:00:00,2013-07-03 19:00:00,3,0,3,47461.704036
270,2013-07-03,19:15:00,2013-07-03 19:15:00,3,0,3,47454.846077
271,2013-07-03,19:30:00,2013-07-03 19:30:00,3,0,3,47790.665669
272,2013-07-03,19:45:00,2013-07-03 19:45:00,3,0,3,47728.341222
273,2013-07-03,20:00:00,2013-07-03 20:00:00,3,0,3,47788.078066
274,2013-07-03,20:15:00,2013-07-03 20:15:00,3,0,3,46996.920745
275,2013-07-03,20:30:00,2013-07-03 20:30:00,3,0,3,47002.303851
276,2013-07-03,20:45:00,2013-07-03 20:45:00,3,0,3,46575.284215
277,2013-07-03,21:00:00,2013-07-03 21:00:00,3,0,3,45839.406619
